,pl_hostname,pl_letter,pl_name,pl_discmethod,pl_controvflag,pl_pnum,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbpern,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_orbsmaxn,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbeccenn,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_orbincln,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassn,pl_bmassprov,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_radn,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_densn,pl_ttvflag,pl_kepflag,pl_k2flag,ra_str,dec_str,ra,st_raerr,dec,st_decerr,st_posn,st_dist,st_disterr1,st_disterr2,st_distlim,st_distn,st_optmag,st_optmagerr,st_optmaglim,st_optband,gaia_gmag,gaia_gmagerr,gaia_gmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_teffn,st_mass,st_masserr1,st_masserr2,st_masslim,st_massn,st_rad,st_raderr1,st_raderr2,st_radlim,st_radn,pl_nnotes,rowupdate,pl_facility,b,l,d,gal_inwards,gal_eastwards,gal_upwards,colorbin
1330,TRAPPIST-1,d,TRAPPIST-1 d,Transit,0.0,7.0,4.04961,6.3e-05,-6.3e-05,0.0,1.0,0.02144,0.00066,-0.00063,0.0,1.0,0.07,,,1.0,1.0,89.75,0.16,-0.16,0.0,1.0,0.00129,0.00085,-0.00085,0.0,1.0,Mass,0.069,0.003,-0.003,0.0,1.0,4.9,3.3,-3.3,0.0,1.0,1.0,0.0,1.0,23h06m29.28s,-05d02m28.6s,346.622013,3.6e-05,-5.041274,3.6e-05,2.0,12.43,0.02,-0.02,0.0,2.0,18.8,0.08,0.0,V (Johnson),15.645,,0.0,2559.0,50.0,-50.0,0.0,3.0,0.08,0.01,-0.01,0.0,2.0,0.12,0.0,-0.0,0.0,2.0,2.0,2017-02-22,La Silla Observatory,-56.64426430804362,69.71249366858873,12.43,2.369718869662254,6.4104781039195045,-10.382442051749445,0
1504,HD 219134,b,HD 219134 b,Radial Velocity,0.0,6.0,3.092926,1e-05,-1e-05,0.0,3.0,0.03876,0.00047,-0.00047,0.0,3.0,0.0,,,0.0,3.0,85.05,0.09,-0.09,0.0,2.0,0.01491,0.0006,-0.0006,0.0,3.0,Mass,0.143,0.005,-0.005,0.0,2.0,6.34,0.72,-0.72,0.0,2.0,0.0,0.0,0.0,23h13m16.98s,+57d10m06.1s,348.32074,2e-06,57.168354,1e-06,4.0,6.53,0.0,-0.0,0.0,6.0,5.57,,0.0,V (Johnson),5.208,,0.0,4699.0,16.0,-16.0,0.0,5.0,0.81,0.03,-0.03,0.0,6.0,0.78,0.01,-0.01,0.0,6.0,0.0,2017-03-16,Roque de los Muchachos Observatory,-3.198604236463775,109.8984632672085,6.53,-2.2190513772139377,6.130575501677589,-0.3643556003624795,3
1505,HD 219134,c,HD 219134 c,Radial Velocity,0.0,6.0,6.76458,0.00033,-0.00033,0.0,3.0,0.0653,0.0008,-0.0008,0.0,3.0,0.062,0.039,-0.039,0.0,3.0,87.28,0.1,-0.1,0.0,1.0,0.01372,0.00069,-0.00069,0.0,3.0,Mass,0.135,0.004,-0.004,0.0,1.0,6.95,0.77,-0.77,0.0,1.0,0.0,0.0,0.0,23h13m16.98s,+57d10m06.1s,348.32074,2e-06,57.168354,1e-06,4.0,6.53,0.0,-0.0,0.0,6.0,5.57,,0.0,V (Johnson),5.208,,0.0,4699.0,16.0,-16.0,0.0,5.0,0.81,0.03,-0.03,0.0,6.0,0.78,0.01,-0.01,0.0,6.0,0.0,2017-03-16,Roque de los Muchachos Observatory,-3.198604236463775,109.8984632672085,6.53,-2.2190513772139377,6.130575501677589,-0.3643556003624795,3
1506,HD 219134,d,HD 219134 d,Radial Velocity,0.0,6.0,46.859,0.028,-0.028,0.0,3.0,0.237,0.003,-0.003,0.0,3.0,0.138,0.025,-0.025,0.0,3.0,,,,,0.0,0.05088,0.00201,-0.00201,-1.0,3.0,Mass,0.144,0.002,-0.002,-1.0,1.0,,,,,0.0,0.0,0.0,0.0,23h13m16.98s,+57d10m06.1s,348.32074,2e-06,57.168354,1e-06,4.0,6.53,0.0,-0.0,0.0,6.0,5.57,,0.0,V (Johnson),5.208,,0.0,4699.0,16.0,-16.0,0.0,5.0,0.81,0.03,-0.03,0.0,6.0,0.78,0.01,-0.01,0.0,6.0,0.0,2017-03-16,Roque de los Muchachos Observatory,-3.198604236463775,109.8984632672085,6.53,-2.2190513772139377,6.130575501677589,-0.3643556003624795,3
1508,GJ 1132,b,GJ 1132 b,Transit,0.0,2.0,1.628931,2.7e-05,-2.7e-05,0.0,3.0,0.0153,0.0005,-0.0005,0.0,2.0,0.22,,,1.0,2.0,,,,0.0,1.0,0.00522,0.00072,-0.00072,0.0,5.0,Mass,,,,0.0,2.0,6.3,1.3,-1.3,0.0,3.0,0.0,0.0,0.0,10h14m51.78s,-47d09m24.2s,153.715737,1.7e-05,-47.156727,1.7e-05,2.0,12.62,0.01,-0.01,0.0,2.0,13.49,0.03,0.0,V (Johnson),12.138,,0.0,3270.0,140.0,-140.0,0.0,3.0,0.18,0.02,-0.02,0.0,3.0,0.21,0.01,-0.01,0.0,3.0,2.0,2018-06-21,Cerro Tololo Inter-American Observatory,7.760201019631784,277.2594062112581,12.62,1.5800818824940768,-12.404191696241654,1.7040450720281948,0
1666,tau Boo,b,tau Boo b,Radial Velocity,0.0,1.0,3.3124568,6.9e-06,-6.9e-06,0.0,4.0,0.049,0.003,-0.003,0.0,3.0,0.011,0.006,-0.006,0.0,4.0,,,,,1.0,4.32,0.04,-0.04,0.0,4.0,Msini,,,,,0.0,,,,,0.0,0.0,0.0,0.0,13h47m15.74s,+17d27m24.9s,206.815598,1e-06,17.456905,1e-06,3.0,15.66,0.08,-0.08,0.0,5.0,4.5,,0.0,V (Johnson),4.295,,0.0,6400.0,,,0.0,6.0,1.34,0.05,-0.05,0.0,5.0,1.46,0.05,-0.05,0.0,4.0,0.0,2015-04-16,Roque de los Muchachos Observatory,73.88898008354073,358.9368219773716,15.66,4.344893075126251,-0.08063290401551537,15.044966018589406,5
1668,ups And,b,ups And b,Radial Velocity,0.0,3.0,4.617033,2.3e-05,-2.3e-05,0.0,5.0,0.059222,0.0,-0.0,0.0,5.0,0.0215,0.0007,-0.0007,0.0,5.0,,,,0.0,0.0,0.6876,0.0044,-0.0044,0.0,5.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,01h36m47.84s,+41d24m19.7s,24.199345,1e-06,41.40546,1e-06,3.0,13.41,0.06,-0.06,0.0,6.0,4.1,,0.0,V (Johnson),3.898,,0.0,,,,,6.0,1.3,,,0.0,5.0,1.56,,,0.0,3.0,0.0,2019-01-31,Lick Observatory,-20.66615263136077,132.00090229101667,13.41,-8.395797120058642,9.324182058193172,-4.732686305311555,5
1669,ups And,c,ups And c,Radial Velocity,0.0,3.0,241.258,0.064,-0.064,0.0,4.0,0.827774,1.5e-05,-1.5e-05,0.0,4.0,0.2596,0.0079,-0.0079,0.0,4.0,,,,0.0,0.0,1.981,0.019,-0.019,0.0,4.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,01h36m47.84s,+41d24m19.7s,24.199345,1e-06,41.40546,1e-06,3.0,13.41,0.06,-0.06,0.0,6.0,4.1,,0.0,V (Johnson),3.898,,0.0,,,,,6.0,1.3,,,0.0,5.0,1.56,,,0.0,3.0,0.0,2019-01-31,Multiple Observatories,-20.66615263136077,132.00090229101667,13.41,-8.395797120058642,9.324182058193172,-4.732686305311555,5
1670,ups And,d,ups And d,Radial Velocity,0.0,3.0,1276.46,0.57,-0.57,0.0,4.0,2.51329,0.00075,-0.00075,0.0,4.0,0.2987,0.0072,-0.0072,0.0,4.0,,,,0.0,0.0,4.132,0.029,-0.029,0.0,4.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,01h36m47.84s,+41d24m19.7s,24.199345,1e-06,41.40546,1e-06,3.0,13.41,0.06,-0.06,0.0,6.0,4.1,,0.0,V (Johnson),3.898,,0.0,,,,,6.0,1.3,,,0.0,5.0,1.56,,,0.0,3.0,0.0,2019-01-31,Multiple Observatories,-20.66615263136077,132.00090229101667,13.41,-8.395797120058642,9.324182058193172,-4.732686305311555,5
1672,Fomalhaut,b,Fomalhaut b,Imaging,0.0,1.0,555530.0,184690.0,-353320.0,0.0,2.0,160.0,33.0,-79.0,0.0,2.0,0.87,0.11,-0.05,0.0,2.0,55.0,26.0,-12.0,0.0,1.0,,,,,1.0,,,,,,1.0,,,,,0.0,0.0,0.0,0.0,22h57m39.05s,-29d37m20.1s,344.412689,3e-06,-29.622236,2e-06,3.0,7.7,,,0.0,5.0,1.16,,0.0,V (Johnson),,,,,,,0.0,1.0,1.92,,,0.0,3.0,1.7410291573764727,,,0.0,1.0,2.0,2015-11-19,Hubble Space Telescope,-64.90959852035388,20.488147645801067,7.700000000000001,3.0586279497440594,1.1428530234923286,-6.973426849959703,8
1673,Kapteyn,c,Kapteyn c,Radial Velocity,0.0,1.0,121.54,0.25,-0.25,0.0,1.0,0.311,0.038,-0.014,0.0,1.0,0.23,0.1,-0.12,0.0,1.0,,,,,0.0,0.022,0.004,-0.003,0.0,1.0,Msini,,,,,0.0,,,,,0.0,0.0,0.0,0.0,05h11m40.58s,-45d01m06.3s,77.91909,2e-06,-45.018414,2e-06,4.0,3.93,0.0,-0.0,0.0,5.0,8.845,,0.0,V (Johnson),8.062,,0.0,3550.0,50.0,-50.0,0.0,3.0,0.28,0.01,-0.01,0.0,2.0,0.29,0.03,-0.03,0.0,2.0,0.0,2014-06-04,Multiple Observatories,-36.00208454940562,250.5316912873065,3.93,-1.0596319043198892,-2.997576369561396,-2.3101117150463804,1
2134,Wolf 1061,b,Wolf 1061 b,Radial Velocity,0.0,3.0,4.8869,0.0005,-0.0005,0.0,2.0,0.0375,0.0012,-0.0013,0.0,2.0,0.15,0.13,-0.1,0.0,2.0,,,,,0.0,0.00601,0.00082,-0.00079,0.0,2.0,Msini,,,,,0.0,,,,,0.0,0.0,0.0,0.0,16h30m18.06s,-12d39m45.3s,247.575241,5e-06,-12.662594,4e-06,4.0,4.31,0.0,-0.0,0.0,5.0,10.03,,0.0,V (Johnson),8.794,,0.0,3342.0,49.0,-49.0,0.0,4.0,0.29,,,0.0,3.0,0.31,0.03,-0.03,0.0,2.0,0.0,2017-03-30,La Silla Observatory,23.679928087123223,3.3517025823734428,4.31,3.9403607574204935,0.23076748366989075,1.7310122673919033,1
2135,Wolf 1061,c,Wolf 1061 c,Radial Velocity,0.0,3.0,17.8719,0.0059,-0.0059,0.0,2.0,0.089,0.0029,-0.0031,0.0,2.0,0.11,0.1,-0.07,0.0,2.0,,,,,0.0,0.01073,0.00135,-0.00129,0.0,2.0,Msini,,,,,0.0,,,,,0.0,0.0,0.0,0.0,16h30m18.06s,-12d39m45.3s,247.575241,5e-06,-12.662594,4e-06,4.0,4.31,0.0,-0.0,0.0,5.0,10.03,,0.0,V (Johnson),8.794,,0.0,3342.0,49.0,-49.0,0.0,4.0,0.29,,,0.0,3.0,0.31,0.03,-0.03,0.0,2.0,0.0,2017-03-30,La Silla Observatory,23.679928087123223,3.3517025823734428,4.31,3.9403607574204935,0.23076748366989075,1.7310122673919033,1
2136,Wolf 1061,d,Wolf 1061 d,Radial Velocity,0.0,3.0,217.21,0.55,-0.52,0.0,2.0,0.47,0.015,-0.017,0.0,2.0,0.55,0.08,-0.09,0.0,2.0,,,,,0.0,0.02423,0.00352,-0.00334,0.0,2.0,Msini,,,,,0.0,,,,,0.0,0.0,0.0,0.0,16h30m18.06s,-12d39m45.3s,247.575241,5e-06,-12.662594,4e-06,4.0,4.31,0.0,-0.0,0.0,5.0,10.03,,0.0,V (Johnson),8.794,,0.0,3342.0,49.0,-49.0,0.0,4.0,0.29,,,0.0,3.0,0.31,0.03,-0.03,0.0,2.0,0.0,2017-03-30,La Silla Observatory,23.679928087123223,3.3517025823734428,4.31,3.9403607574204935,0.23076748366989075,1.7310122673919033,1
2218,HD 219134,f,HD 219134 f,Radial Velocity,1.0,6.0,22.717,0.015,-0.015,0.0,2.0,0.1463,0.0018,-0.0018,0.0,2.0,0.148,0.047,-0.047,0.0,2.0,,,,,0.0,0.02297,0.00126,-0.00126,-1.0,2.0,Mass,0.117,0.002,-0.002,-1.0,1.0,,,,,0.0,0.0,0.0,0.0,23h13m16.98s,+57d10m06.1s,348.32074,2e-06,57.168354,1e-06,4.0,6.53,0.0,-0.0,0.0,6.0,5.57,,0.0,V (Johnson),5.208,,0.0,4699.0,16.0,-16.0,0.0,5.0,0.81,0.03,-0.03,0.0,6.0,0.78,0.01,-0.01,0.0,6.0,1.0,2017-03-16,Multiple Observatories,-3.198604236463775,109.8984632672085,6.53,-2.2190513772139377,6.130575501677589,-0.3643556003624795,3
2219,HD 219134,g,HD 219134 g,Radial Velocity,0.0,6.0,94.2,0.2,-0.2,0.0,1.0,0.3753,0.0004,-0.0004,0.0,1.0,0.0,,,0.0,1.0,,,,,0.0,0.034,0.004,-0.004,0.0,1.0,Msini,,,,,0.0,,,,,0.0,0.0,0.0,0.0,23h13m16.98s,+57d10m06.1s,348.32074,2e-06,57.168354,1e-06,4.0,6.53,0.0,-0.0,0.0,6.0,5.57,,0.0,V (Johnson),5.208,,0.0,4699.0,16.0,-16.0,0.0,5.0,0.81,0.03,-0.03,0.0,6.0,0.78,0.01,-0.01,0.0,6.0,0.0,2015-11-19,Multiple Observatories,-3.198604236463775,109.8984632672085,6.53,-2.2190513772139377,6.130575501677589,-0.3643556003624795,3
2220,HD 219134,h,HD 219134 h,Radial Velocity,0.0,6.0,2247.0,43.0,-43.0,0.0,3.0,3.11,0.04,-0.04,0.0,3.0,0.06,0.04,-0.04,0.0,3.0,,,,,0.0,0.34,0.02,-0.02,0.0,3.0,Msini,,,,,0.0,,,,,0.0,0.0,0.0,0.0,23h13m16.98s,+57d10m06.1s,348.32074,2e-06,57.168354,1e-06,4.0,6.53,0.0,-0.0,0.0,6.0,5.57,,0.0,V (Johnson),5.208,,0.0,4699.0,16.0,-16.0,0.0,5.0,0.81,0.03,-0.03,0.0,6.0,0.78,0.01,-0.01,0.0,6.0,2.0,2015-11-19,Roque de los Muchachos Observatory,-3.198604236463775,109.8984632672085,6.53,-2.2190513772139377,6.130575501677589,-0.3643556003624795,3
2359,VHS J125601.92-125723.9,b,VHS J125601.92-125723.9 b,Imaging,0.0,1.0,,,,,0.0,102.0,9.0,-9.0,0.0,1.0,,,,,0.0,,,,,0.0,11.2,9.7,-1.8,0.0,3.0,Mass,,,,,0.0,,,,,0.0,0.0,0.0,0.0,12h56m02.15s,-12d57m21.7s,194.008964,1.9e-05,-12.956031,1.7e-05,1.0,12.7,1.0,-1.0,0.0,2.0,17.759,0.059,0.0,V (Johnson),,,,2620.0,140.0,-140.0,0.0,1.0,0.07,0.02,-0.01,0.0,4.0,0.10431177463084039,,,,0.0,1.0,2015-05-14,Paranal Observatory,49.900188155159256,304.67122526526066,12.7,4.653520845406789,-6.7277542126436245,9.714528655350211,0
2449,WD 0806-661,b,WD 0806-661 b,Imaging,0.0,1.0,,,,,0.0,2500.0,,,0.0,1.0,,,,,0.0,,,,,0.0,7.5,1.5,-1.5,0.0,1.0,Mass,,,,,0.0,,,,,0.0,0.0,0.0,0.0,08h06m53.74s,-66d18m16.7s,121.723902,2.2e-05,-66.30465,1.7e-05,1.0,19.2,0.6,-0.6,0.0,2.0,,,,,13.683,,0.0,,,,,1.0,0.62,0.03,-0.03,0.0,1.0,0.6660900343935533,,,,0.0,0.0,2014-05-14,Spitzer Space Telescope,-17.57170809368345,279.4224896480921,19.2,2.9966268734511337,-18.05716559503241,-5.7964642718547275,2
2452,WISEP J121756.91+162640.2 A,b,WISEP J121756.91+162640.2 A b,Imaging,0.0,1.0,,,,,0.0,8.0,1.3,-1.3,0.0,1.0,,,,,0.0,,,,,0.0,22.0,2.0,-2.0,0.0,1.0,Mass,0.934,0.029,-0.029,0.0,1.0,,,,,0.0,0.0,0.0,0.0,12h17m56.91s,+16d26m40.2s,184.487125,0.0,16.4445,0.0,1.0,10.1,1.9,-1.4,0.0,1.0,,,,,,,,575.0,25.0,-25.0,0.0,1.0,0.03,0.01,-0.01,0.0,1.0,0.09,0.0,-0.0,0.0,1.0,0.0,2014-05-14,W. M. Keck Observatory,76.79739714289565,265.23833274022286,10.1,-0.19148930490764982,-2.2988288782455304,9.833042135303314,0
2591,GJ 3998,b,GJ 3998 b,Radial Velocity,0.0,2.0,2.64977,0.00081,-0.00077,0.0,1.0,0.029,0.001,-0.001,0.0,1.0,0.0,,,0.0,1.0,,,,,0.0,0.00777,0.00085,-0.00085,0.0,1.0,Msini,,,,,0.0,,,,,0.0,0.0,0.0,0.0,17h16m00.64s,+11d03m27.6s,259.002655,5e-06,11.057666,5e-06,3.0,18.16,0.02,-0.02,0.0,4.0,10.83,,0.0,V (Johnson),9.983,,0.0,3722.0,68.0,-68.0,0.0,3.0,0.5,0.05,-0.05,0.0,2.0,0.49,0.05,-0.05,0.0,2.0,1.0,2016-07-28,Roque de los Muchachos Observatory,26.150558275056802,32.27427767850899,18.16,13.782627584643915,8.704357546773865,8.003682687421678,2
2592,GJ 3998,c,GJ 3998 c,Radial Velocity,0.0,2.0,13.74,0.016,-0.016,0.0,1.0,0.089,0.003,-0.003,0.0,1.0,0.049,0.052,-0.034,0.0,1.0,,,,,0.0,0.0197,0.00249,-0.00239,0.0,1.0,Msini,,,,,0.0,,,,,0.0,0.0,0.0,0.0,17h16m00.64s,+11d03m27.6s,259.002655,5e-06,11.057666,5e-06,3.0,18.16,0.02,-0.02,0.0,4.0,10.83,,0.0,V (Johnson),9.983,,0.0,3722.0,68.0,-68.0,0.0,3.0,0.5,0.05,-0.05,0.0,2.0,0.49,0.05,-0.05,0.0,2.0,1.0,2016-07-28,Roque de los Muchachos Observatory,26.150558275056802,32.27427767850899,18.16,13.782627584643915,8.704357546773865,8.003682687421678,2
2594,Proxima Cen,b,Proxima Cen b,Radial Velocity,0.0,1.0,11.186,0.001,-0.002,0.0,2.0,0.0485,0.0041,-0.0051,0.0,1.0,0.35,,,1.0,2.0,,,,,0.0,0.004,0.0006,-0.00053,0.0,1.0,Msini,,,,,0.0,,,,,0.0,0.0,0.0,0.0,14h29m42.95s,-62d40m46.1s,217.428955,4e-06,-62.679485,4e-06,4.0,1.3,0.0,-0.0,0.0,3.0,11.11,,0.0,V (Johnson),8.954,,0.0,3050.0,100.0,-100.0,0.0,2.0,0.12,0.01,-0.01,0.0,2.0,0.14,0.02,-0.02,0.0,2.0,0.0,2016-08-25,European Southern Observatory,-1.9271464841006933,313.9398694229171,1.3,0.9015637575731018,-0.9355595046470213,-0.04371732259973676,0
2598,GJ 676 A,c,GJ 676 A c,Radial Velocity,0.0,4.0,7337.0,95.0,-92.0,0.0,1.0,6.6,0.1,-0.1,0.0,1.0,,,,,0.0,,,,,0.0,6.8,0.1,-0.1,0.0,1.0,Msini,,,,,0.0,,,,,0.0,0.0,0.0,0.0,17h30m11.21s,-51d38m13.1s,262.546692,4e-06,-51.636978,2e-06,3.0,16.03,0.01,-0.01,0.0,7.0,9.58,0.009,0.0,V (Johnson),8.865,,0.0,3734.0,181.0,-181.0,0.0,3.0,0.73,0.21,-0.21,0.0,3.0,0.69,0.07,-0.07,0.0,3.0,0.0,2016-09-29,Paranal Observatory,-9.54277793201375,339.1040054862062,16.029999999999998,14.768465250406592,-5.638345521261894,-2.6575164967312626,3
3427,eps Ind A,b,eps Ind A b,Radial Velocity,0.0,1.0,16510.0,2100.0,-1740.0,0.0,1.0,11.55,0.98,-0.86,0.0,1.0,0.26,0.07,-0.03,0.0,1.0,64.25,13.8,-6.09,0.0,1.0,3.25,0.39,-0.65,0.0,1.0,Mass,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,22h03m21.66s,-56d47m09.5s,330.84024,1e-06,-56.785976,1e-06,4.0,3.64,0.0,-0.0,0.0,4.0,4.69,,0.0,V (Johnson),4.273,,0.0,,,,0.0,3.0,0.75,0.04,-0.04,0.0,3.0,0.7830726825351271,,,0.0,2.0,0.0,2019-10-24,La Silla Observatory,-48.044870065081284,336.1926279783456,3.6399999999999997,2.22644285232801,-0.9823205144013472,-2.7069537551099367,3
3431,Teegarden's Star,b,Teegarden's Star b,Radial Velocity,0.0,2.0,4.91,0.0014,-0.0014,0.0,1.0,0.0252,0.0008,-0.0009,0.0,1.0,0.0,0.16,0.0,0.0,1.0,,,,0.0,0.0,0.0033,0.00041,-0.00038,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,02h53m00.89s,+16d52m52.64s,43.253708,,16.881289,,1.0,3.83,0.0,-0.0,0.0,1.0,15.08,0.12,0.0,V (Johnson),12.275,,0.0,2904.0,51.0,-51.0,0.0,2.0,0.09,0.01,-0.01,0.0,1.0,0.11,0.0,-0.0,0.0,1.0,0.0,2019-06-27,Calar Alto Observatory,-37.02611997474398,160.2632672428299,3.8300000000000005,-2.87809464034618,1.0325892732757065,-2.306345731655717,0
3432,Teegarden's Star,c,Teegarden's Star c,Radial Velocity,0.0,2.0,11.409,0.009,-0.009,0.0,1.0,0.0443,0.0014,-0.0015,0.0,1.0,0.0,0.16,0.0,0.0,1.0,,,,0.0,0.0,0.00349,0.0005,-0.00047,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,02h53m00.89s,+16d52m52.64s,43.253708,,16.881289,,1.0,3.83,0.0,-0.0,0.0,1.0,15.08,0.12,0.0,V (Johnson),12.275,,0.0,2904.0,51.0,-51.0,0.0,2.0,0.09,0.01,-0.01,0.0,1.0,0.11,0.0,-0.0,0.0,1.0,0.0,2019-06-27,Calar Alto Observatory,-37.02611997474398,160.2632672428299,3.8300000000000005,-2.87809464034618,1.0325892732757065,-2.306345731655717,0
3437,LTT 1445 A,b,LTT 1445 A b,Transit,0.0,1.0,5.35882,0.0003,-0.00031,0.0,1.0,0.03807,0.00068,-0.00071,0.0,1.0,0.19,0.35,-0.14,0.0,1.0,89.4,0.41,-0.46,0.0,1.0,0.00692,0.00535,-0.00661,0.0,1.0,Mass,0.123,0.012,-0.011,0.0,1.0,4.4,4.0,-4.2,0.0,1.0,0.0,0.0,0.0,03h01m51.39s,-16d35m36.1s,45.464111,9.8e-05,-16.593372,9.4e-05,3.0,6.87,0.0,-0.0,0.0,3.0,11.22,0.02,0.0,V (Johnson),10.047,,0.0,3337.0,150.0,-150.0,0.0,3.0,0.26,0.01,-0.01,0.0,2.0,0.28,0.02,-0.02,0.0,2.0,0.0,2019-08-15,Transiting Exoplanet Survey Satellite (TESS),-58.073839769582484,200.48644171785068,6.87,-3.403262860657769,-1.271510010447283,-5.830777323359198,1
3465,GJ 180,b,GJ 180 b,Radial Velocity,0.0,3.0,17.133,0.003,-0.003,0.0,2.0,0.092,0.003,-0.003,0.0,2.0,0.07,0.04,-0.04,0.0,2.0,,,,0.0,0.0,0.02042,0.00214,-0.00214,0.0,2.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,04h53m49.98s,-17d46m24.3s,73.458252,4e-06,-17.773418,3e-06,4.0,11.94,0.0,-0.0,0.0,4.0,10.91,0.011,0.0,V (Johnson),9.934,,0.0,,,,0.0,3.0,0.43,,,0.0,3.0,0.48803187396966347,,,0.0,1.0,0.0,2020-02-13,Multiple Observatories,-33.72809270740304,216.965653123384,11.94,-7.934257565932828,-5.971438125838198,-6.629712179780027,1
3466,GJ 180,c,GJ 180 c,Radial Velocity,0.0,3.0,24.329,0.052,-0.066,0.0,1.0,0.129,0.007,-0.017,0.0,1.0,0.09,0.2,-0.09,0.0,1.0,,,,0.0,0.0,0.02014,0.01164,-0.0129,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,04h53m49.98s,-17d46m24.3s,73.458252,4e-06,-17.773418,3e-06,4.0,11.94,0.0,-0.0,0.0,4.0,10.91,0.011,0.0,V (Johnson),9.934,,0.0,,,,0.0,3.0,0.43,,,0.0,3.0,0.48803187396966347,,,0.0,1.0,0.0,2019-10-10,Multiple Observatories,-33.72809270740304,216.965653123384,11.94,-7.934257565932828,-5.971438125838198,-6.629712179780027,1
3467,GJ 229,b,GJ 229 b,Radial Velocity,0.0,2.0,526.115,4.3,-4.3,0.0,2.0,0.898,0.031,-0.031,0.0,2.0,0.1,0.06,-0.06,0.0,2.0,,,,0.0,0.0,0.02667,0.0064,-0.0064,0.0,2.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,06h10m34.62s,-21d51m52.7s,92.644234,1e-06,-21.864643,2e-06,4.0,5.76,0.0,-0.0,0.0,5.0,8.14,,0.0,V (Johnson),7.307,,0.0,,,,0.0,3.0,0.58,,,0.0,3.0,0.629381241155055,,,0.0,2.0,0.0,2020-02-13,Multiple Observatories,-18.439182410981143,228.61229854509529,5.76,-3.6127140936135405,-4.099593374490798,-1.8218756932450808,2
3468,GJ 422,b,GJ 422 b,Radial Velocity,0.0,1.0,20.129,0.005,-0.005,0.0,2.0,0.111,0.004,-0.004,0.0,2.0,0.11,0.04,-0.04,0.0,2.0,,,,0.0,0.0,0.03483,0.00352,-0.00352,0.0,2.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,11h16m00.21s,-57d32m51.6s,169.00087,7e-06,-57.547668,5e-06,4.0,12.67,0.01,-0.01,0.0,4.0,11.55,0.014,0.0,V (Johnson),10.477,,0.0,,,,0.0,3.0,0.35,,,0.0,3.0,0.40969233401336785,,,0.0,1.0,0.0,2020-02-13,Multiple Observatories,2.9795402494863277,290.3792316304463,12.67,4.406138551908825,-11.860907113754086,0.6585783934206262,1
3469,GJ 433,c,GJ 433 c,Radial Velocity,0.0,3.0,5094.105,608.617,-608.617,0.0,2.0,4.819,0.417,-0.417,0.0,2.0,0.12,0.07,-0.07,0.0,2.0,,,,0.0,0.0,0.10201,0.01991,-0.01991,0.0,2.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,11h35m26.95s,-32d32m23.9s,173.862289,4e-06,-32.53997,3e-06,4.0,9.07,0.0,-0.0,0.0,5.0,9.806,0.015,0.0,V (Johnson),8.891,,0.0,,,,0.0,5.0,0.48,,,0.0,5.0,0.5358645801436628,,,0.0,2.0,4.0,2020-02-13,Multiple Observatories,27.654731363345217,284.8839613371919,9.069999999999999,2.0635926166472776,-7.764297243693874,4.209771231799483,1
3470,GJ 682,b,GJ 682 b,Radial Velocity,0.0,2.0,17.478,0.062,-0.04,0.0,1.0,0.08,0.014,-0.004,0.0,1.0,0.08,0.19,-0.08,0.0,1.0,,,,0.0,0.0,0.01384,0.01164,-0.00755,0.0,1.0,Msini,,,,0.0,0.0,,,,0.0,0.0,0.0,0.0,0.0,17h37m03.66s,-44d19m09.2s,264.265259,7e-06,-44.319214,5e-06,4.0,5.01,0.0,-0.0,0.0,5.0,10.97,0.011,0.0,V (Johnson),9.57,,0.0,3028.0,,,0.0,3.0,0.27,,,0.0,2.0,0.3285936749685389,,,0.0,1.0,0.0,2019-10-10,Multiple Observatories,-6.634725934170434,345.985659886807,5.01,4.828324406665067,-1.205120127366114,-0.5788513648765978,1
